avgTemp,minTemp,maxTemp,rainFall,avgPrice
12.7,6.4,20.6,0,1893
15.7,7.6,24.1,0,1866
14.2,11.7,17.2,10.7,1866
12.7,8.2,18,3.8,1866
12,5.5,19.8,0,1907
13.2,5.3,21.8,0,1943
14.3,6.3,22.6,0,1968
10.7,5,18.1,4.9,1942
7,2.8,11.9,0.8,1942
6.2,1.2,12.3,0.6,1942
8,2.5,13.9,0,1942
11.6,3.9,19.2,0,1945
12.2,3.9,20.7,0,1936
12.9,4.9,20.9,0,1946
12.8,7,20.7,0,1965
12.3,7.8,17.8,0.1,1974
13.4,9.4,18.1,0.1,1974
13.5,8.5,19.3,2.4,1974
13.7,5,22.5,0,1996
16,7.5,23.6,0,2007
16.3,11,23,0,2052
13.4,7.7,20.5,12.5,2052
13.5,10.2,18.4,0.7,2018
12.5,9.1,16.3,0,2018
13.6,8.5,19.9,0,2018
15,8.3,21.9,0,1996
14.9,8.6,22,0,1997
15.4,6.7,24.2,0,1997
16.6,8.5,25.2,0,2060
17.1,8.4,25.8,0,2028
17.1,9.8,23.7,0,2028
15.6,13.3,18.8,12.1,2028
13.6,12.4,15.4,27.2,2016
14.2,12.1,17,23.2,2004
14.5,11.1,19.3,1.1,1998
16.3,10,23,0,1998
17.4,10.1,25.8,0.2,2022
14.4,9,20.9,0,2022
13.3,7.6,20.5,1.2,2022
11.6,6.3,17.2,0.1,2022
12.7,5.6,19.8,0,2022
15.3,6.2,22.7,0.3,2022
15.4,10.6,20.6,2.7,1998
15.5,8.3,23.4,0,2019
17.2,9.2,24.7,0,2019
17.3,11.1,23.2,18.5,2019
17.9,14.2,22.4,15.6,2011
20.1,12,27.4,0,2011
18.5,14.4,23.6,1.6,2011
18.6,14,24.5,0,2034
19,11.7,26.1,0,1708
18.7,12.1,25.9,0,1708
18.6,11.6,25.8,0,1708
19.4,11.8,26.8,0,1728
18.4,14.8,23,4.5,1759
18.4,13.2,24.7,0,1729
19.5,12.7,27,0,1701
19.2,15.4,24.1,0,1688
21.8,15.4,28.6,0,1688
20.5,17.6,25,7.7,1688
20.5,15.3,26,2.3,1689
22,13.5,29.5,0,1694
21.6,16,28.4,1.2,1702
22.8,15.5,31.1,0,1706
23.6,15.2,32.1,0,1738
24.3,16.3,32.4,0,1738
23.9,18.3,29.9,0,1738
20.9,18,24.2,5.9,1573
19.1,17.2,21.3,19.8,1571
21.1,18.3,25.3,3.1,1571
20.7,18.2,23.8,1.2,1607
21.4,16.5,27.4,0,1607
21,15.8,26.6,0.2,1607
20.6,17.9,25,0.7,1607
20.9,17.9,25.4,0.9,1594
21,18,25.4,4,1632
20.4,17.6,25.2,4.8,1647
19.4,16,24.3,7.2,1750
20.3,16.3,25.4,1,1762
22.1,16.7,28.2,0,1762
22.6,17,28.7,0,1762
23.3,17.4,29.6,0,1769
22,19.2,26.1,1.9,1791
22.5,17.9,28.3,0.3,1853
22.6,18,27.9,0.3,1915
22.2,18.3,26.7,1.4,1924
21.3,19.2,24.3,2.3,1924
21.9,18.4,26.5,5.9,1924
21.1,18.3,26,12.4,1917
21.8,18,27,2.5,1959
22.8,18,28.4,0,1993
23.7,19,29.3,0,2101
24,18.8,29.9,0,2112
24,19.9,29.3,0.8,2112
23.4,18.9,28.4,0,2112
23.7,19.4,29.5,1.7,2241
24.6,19.5,31.1,1.5,2249
23.1,20.1,27.5,7.7,2288
21.3,19.5,23.5,25.8,2314
23.6,20.2,28.7,0.9,2363
23.1,19.5,27.3,0.8,2363
21.5,19.5,24.1,8,2363
23.3,19,28,0.9,2388
25,21.5,29.1,4.2,2383
26.1,23.4,30.4,7.2,2382
26.9,23.2,32,0,2542
26.5,21.5,32.4,0,2554
24.7,20.8,29.2,0.9,2554
24,20.9,28.4,8,2554
25.6,21.3,31.1,0,2518
24.4,21.3,28.5,2,2569
25.2,21.5,29.9,2.4,2569
24.3,21.7,27.6,7.7,2585
24.6,21.8,29,18.6,2641
25.9,22.5,31,9.2,2641
26.6,22.7,31.9,0.1,2641
26.7,22.4,31.7,0,2716
26.6,23.3,30.6,2.1,2753
26.1,23.2,29.7,10.7,2807
26.5,23.1,31.2,11.7,2844
27.9,24.2,32.6,8.8,2938
25.6,21.6,29.5,1.8,2938
23.8,19.1,29.8,0.2,2938
23.5,18.8,28.7,3.3,3006
24.5,20.6,29.4,2.7,3123
27.4,22.3,33,0,3113
27.7,23.8,34.2,5.5,3306
27.7,23.4,32.5,2.4,3306
27,24,30.6,46,3306
25.2,23.7,27.2,35.2,3306
24.9,23.7,27,9.1,3373
26.9,23.8,31.5,1.2,3400
26,22.9,29.9,5.8,3431
23,21.2,26,17.6,3431
23.6,20.4,27.4,3.9,3413
24.5,20.8,28.4,1.9,3413
23.4,20.6,28,21.6,3413
23.5,19.3,28.7,0.4,3394
24.7,19.9,30.4,0,3356
23.1,20.7,26.7,2.5,3487
21,19.5,22.8,18.2,3456
23.4,20.3,27.8,3.6,3456
24.3,20.7,29.4,0.2,3456
22.7,20.4,25.9,19.6,3456
21.6,19.8,23.9,56.9,3417
22.9,21.1,26.1,12.2,3342
23.4,21.5,26.3,13.3,3331
23.8,21.5,27.4,37.7,3301
24.4,20.4,29.5,0.9,3295
24.5,20.6,29.8,0,3295
24.2,21.1,28.4,5.7,3295
23.4,21.9,25.8,40.1,3335
24.2,21.3,28.6,5.6,3354
22.6,19.8,26.1,1.8,3386
22.1,18.8,26.6,1.2,3374
22.1,18.4,27.2,4.1,3404
21.9,17.3,27.5,0,3404
21,16.8,26.2,0,3404
22.2,16.8,28.3,0.1,3686
21.4,18.1,25.4,7,3621
21.5,19,24.4,31.7,3871
22.8,18.6,28.1,0.4,3998
23,17.7,29.7,0,3998
22.6,18.7,28.8,0.6,3998
22.9,17.7,29.4,0,3998
23.2,18.8,29.4,0,3998
22.2,17.5,28.2,0,3998
21.1,16,27.6,0,3998
21.5,15.8,28.2,0,4176
20.9,17.5,25,0.3,4229
21.5,16.8,27.3,0.2,4229
20.8,15.4,26.9,0,4229
21.7,17.7,27.6,0.1,4094
21.3,16.4,27.1,0,4094
20,17.1,24.3,2.4,3942
19.5,15.3,24.9,0.1,3744
18.6,13.5,25.1,0,3515
19.1,12.7,26.6,0,3515
19.2,13.6,26.1,0.1,3515
20,13.4,27.4,0,3511
20.6,15.1,26.5,8.2,3395
19.2,17.1,21.7,61.6,3330
20.2,16,26.2,0.3,3374
19.9,16.1,25,0.4,3374
20.2,15.1,26.3,0.1,3374
20.9,16.3,26.8,0.1,3374
19.9,18,22.1,4.9,3247
18.6,15.6,23.2,1.1,3185
18.3,14.9,23.3,0,3095
18.6,14.5,23.5,2.3,3017
17.2,12.7,21.8,0.2,3017
16.5,11.3,22.4,0.3,3017
16.2,10.9,22.2,0,3017
15.3,9.9,21.8,0,2938
15,8.9,22.7,0,2900
15.4,9.2,23.2,0,2890
16.4,10.2,24.3,0,2890
18,10.5,25.6,0,2728
18.5,13.4,24.9,0,2728
17.8,12.6,22.5,0.9,2728
16.4,11.4,20.4,14,2709
12.9,7.9,19.6,0,2632
12.7,6.7,20.2,0,2600
12.9,7.5,19.7,1.4,2585
12,4.7,21,0,2507
13,5.7,22.5,0,2507
15.1,7.1,22.8,0,2507
16.6,14.1,18.6,18.4,2440
15.9,13.2,18.8,41.6,2425
13.2,9.7,16.8,13.7,2432
12.5,7.7,19.3,0,2438
13.8,8.3,21.5,0,2410
14.6,9.3,23.1,0,2410
15.5,8.9,22.6,0.1,2410
12.5,6.8,18.5,0,2280
10,3.4,19.2,0,2263
11.2,4.6,20,0,2234
12.8,6.2,19.9,0,2282
12.9,11.1,15.1,23.6,2279
15.1,12.5,18.3,1.9,2279
12.3,8.7,15.6,2,2279
8.8,3.6,14.2,0,2296
9.2,2.6,17.8,0,2289
10.3,3.4,18.6,0,2199
12.3,7.5,18.9,0.1,2119
10.3,5.5,16.2,2.4,2091
11.2,7.7,15.4,0.5,2091
10.8,5.3,16.6,0,2091
8.6,2.6,17.2,0,2038
9,2.3,16.2,0.4,2079
8.6,3.3,12.9,2.2,2052
2.8,-0.3,6.4,0.1,1820
5.2,-0.5,11.3,0.2,1791
5.6,0.2,11.9,0,1791
7.7,3.2,14,0.2,1791
7.1,2.9,12,0.5,1837
5.4,0.6,12,0,1829
4.8,-1.7,13.1,0,1832
6.2,-0.2,14.8,0,1868
8.1,1.4,16.2,0,1889
9.3,3.7,15.8,1,1889
8.9,4.1,13.9,0,1889
9.7,8.1,11.5,28.1,1867
10.2,7.4,13.3,1.7,1853
9.4,5.5,14.9,0.1,1894
8.5,3.6,15.9,0,1937
9.5,5.2,12.6,5.9,1937
10.3,6.6,15,0,1937
9.9,6.8,11.9,9.5,1937
2.7,-3.1,10.7,1.8,1937
-2.6,-5.1,0.6,0.7,1937
0.7,-4.4,4.1,2.3,1937
-0.4,-3.4,3.1,1.6,1850
-3.1,-5.9,0.5,1.3,1782
-2.3,-6.3,1.9,0.2,1782
-1.4,-5.1,3.5,0,1782
0.2,-3.8,5.2,1.9,1825
-0.9,-6.1,5.8,0,1839
3.3,-2.3,7.8,0.4,1845
2.5,-1.9,6.1,0.2,1862
-0.2,-3.4,3.6,1,1862
-2.3,-5.2,0.8,0.7,1862
-1.6,-6.9,3.4,0,1862
2,-2.6,5.8,2.2,1899
-1.1,-6,4.2,5,1880
-6,-8.7,-3.2,1.9,1886
-5.3,-10.1,0.4,0,1910
-2.1,-9.2,3.1,0.6,1924
0.8,-3.4,5.1,2,1924
-3.3,-7,1.3,0.7,1924
-2.5,-8,2.7,0.5,1973
0.1,-5.9,5.9,0,1973
3.4,-1.1,9,0.2,1973
-0.3,-3.9,4.3,0,1973
-2.1,-6.8,4.1,0,1958
-1.1,-6.7,7.1,0,1958
-0.1,-5.6,5.1,0,1958
2.7,-1.7,8,0,1968
3.5,-1.7,9.9,0,1938
0.1,-4.1,4.7,0.9,1938
-4.9,-7.4,-1.9,0.5,1938
-3.8,-7.6,0.8,0.3,1957
-2.3,-9.3,4.3,0,1957
2.4,-2.6,9.8,0,1957
3.8,-2.7,10.1,4.1,1957
1.8,-3.3,7.1,4.7,1980
-3,-6.5,1.6,0,1957
-2.5,-7.8,3.3,0,1959
-0.2,-5.1,4.9,0,1936
1,-4.2,6.7,0,1936
1,-3.3,6,0.1,1936
-1.7,-6.5,4.8,0,1936
0.4,-6.5,7.9,0,1928
2.7,-0.2,5.9,0.4,1913
3.1,-1.3,9.1,0.2,1907
1.5,-2.6,5.3,0.3,1896
-0.9,-4.6,3.1,0,1896
0,-6.8,5.8,1.3,1896
2.7,-1.3,6.4,0.4,1896
0.4,-5.3,6.8,0,1889
2.9,-0.6,6.5,3.1,1875
3.1,0.5,6.3,1.9,1910
1.4,-2.7,6.8,0,1910
2.6,-1.9,8.8,0,1910
3.7,-1.3,7.8,3.8,1910
5.6,2.7,9.1,1.7,1912
0.5,-3.7,4.6,0.3,1912
-2.1,-6,3.5,0.3,1912
0.3,-3.6,3.7,1.4,1911
0,-3.6,3.6,0.2,1894
-2.7,-6.9,2.6,0,1894
-1.9,-8,5.5,0,1894
-0.2,-5.5,7.3,0,1920
0.7,-5.1,7.9,0,1920
0.9,-3.4,6.1,0,1920
0.9,-2.9,5.4,0.3,1920
1.3,-3.6,7.4,0,1910
2.2,-2.6,7.1,0,1910
-4.8,-8.3,2.5,0,1910
-3.9,-10.7,1.2,0.1,1919
3,-2.2,8.1,0,1914
4,-1.2,9.7,0,1950
0.6,-3.2,4.8,0,1884
-0.7,-6.4,5.2,0,1881
2.2,-4.8,9.2,0,1881
6.1,-0.2,11,3.8,1881
5.1,3.8,6.8,10,1923
3.6,1.7,6.4,0.3,1952
2.3,0.6,4.8,0.1,1952
2.3,-2.1,8.3,0.2,1952
4.2,-3.2,10.9,0,1952
6.4,3.9,8.5,7.9,1952
6.3,1.7,11.3,1,1952
3.2,-0.2,8.6,0,2094
3.4,-0.9,9.6,0,2067
5.2,-0.4,11.2,0.1,2079
3.6,-1.1,8.2,0.2,2082
-0.3,-3.7,4.1,0,2115
2,-3.7,6.8,1.6,2115
3.2,0.5,7.1,0.9,2115
3.5,-3,10.5,0,2166
3.6,0.5,7.6,2.8,2174
0.2,-2.8,4.3,0,2202
0.5,-5.6,6.8,0,2216
3,-3.5,10.5,0,2216
4.3,-2.4,12.2,0,2216
6.4,-2.3,14.6,0,2216
4.5,-3.3,11.3,0.1,2258
-1.6,-5.4,2.7,0,2293
2.5,-3.3,8.1,0,2271
3.5,-2.9,9.5,0,2286
5.6,0.1,10.9,1.2,2308
4.8,-2,11.7,0,2308
6.4,-1.5,15.2,0,2308
9.3,0.7,19.1,0,2289
11.7,3,20.2,0,2280
9.6,7.8,12.3,31.8,2305
11.4,6.8,18.3,0.5,2310
12.1,7.1,19.6,0,2340
11.9,5.1,19.4,0,2340
9.7,3.8,16.8,0,2340
5.5,-0.3,11.5,0,2371
4.9,-1.6,12.1,0,2401
5.9,-2.4,14.2,0,2401
8.1,-0.8,17,0,2406
9.6,1.3,18.3,0,2415
11.1,1.5,19.3,0,2415
12,6.2,19.1,0,2415
13.1,4.7,21.3,0,2442
12.8,8.3,15.5,3.1,2480
11.7,9.2,15.9,1.9,2486
13.4,8.4,19.5,7.7,2509
12.9,9,18.8,9,2529
11.1,7.7,16.2,17.8,2529
10,8.4,11.7,3,2529
10.4,7.4,13.3,4.2,2546
7.5,5.1,10.8,0.9,2559
7.9,4.3,12.4,0.3,2568
9,3.4,15.1,0,2538
10.5,3.4,18.2,0,2538
11.4,3.5,19.5,0,2538
11.9,5.2,17.9,0.6,2538
10.4,8.1,13.2,7.5,2516
8.6,6.1,12.5,10.2,2565
12,5.9,18.8,1,2574
11.6,6,20.4,2.7,2617
11.4,3.6,19,0,2640
13.7,4.7,21.7,2.4,2640
14.2,11.3,17.2,14.2,2640
11.5,8.1,14.6,11,2697
12.8,5.7,20.9,0,2780
13.8,7.1,20.9,0,2795
14.4,5.9,22.3,0,2738
15.6,8.7,22.9,0,2719
15.7,6.7,24.2,0,2719
18.2,8.5,26.9,0,2719
18.7,11.2,26.6,0,2768
17.6,10.9,23.9,8.2,2779
15.8,14,18.2,23.2,2807
17.9,13.1,24,0.2,2715
19.2,12.8,26.3,0,2715
19.8,13.5,26.2,1.9,2715
17.6,15.8,20.2,12.9,2715
16.4,10.5,21.9,0,2712
14.2,5.9,21.9,0,2712
14.9,7.7,22.1,0,2913
16.3,8.7,24.1,0,2962
16.9,9.2,23.4,0,2972
17.7,12.9,24.1,0.2,2972
16.7,10.8,23.5,0,2972
16.8,11.7,21.9,23.8,2972
15.8,12.2,19.8,9,2855
19.6,12.5,25.7,0,2870
20.7,13.6,26.9,0,2870
19.1,15.3,23.9,1.3,2870
18,11.7,25.3,0,2870
18,9.8,26.1,0,2870
16.3,12.8,20.4,4,3034
17.9,12.8,24.2,0.7,3242
16.7,11.3,22.5,0,3342
18.7,10.1,26.5,0,3600
20.7,14,27.7,0,3653
20.2,14.1,27.3,0,3653
20.3,12.5,28.3,0,3653
20.2,12.2,28.3,0,3653
21.8,13.1,30.9,0,3639
21.4,12.8,30,0,3655
21.7,15.5,29.2,0,3697
22.5,14.6,29.6,0,3742
19.1,15.8,23,2.7,3742
20.4,14.5,27.7,0,3742
21.8,14.2,29,0,3562
21.7,17.2,27.2,0.4,3475
21.7,16.4,27.7,0,3438
21.6,12.9,29.3,0,3422
16.9,13.3,21.2,3.2,3411
19.1,12.3,26.1,0,3411
20.9,15,27.6,0,3411
20.2,15.8,24.7,1.3,3397
21.7,16.3,27.9,0,3421
23.7,16.5,31.2,0,3405
21.8,17.9,25.6,1.7,3490
23.2,18.1,29.6,0.7,3502
22.6,17.5,28.4,0.7,3502
21.8,17.4,27.3,5.1,3502
23,19.2,28.4,0,3508
22.6,19.2,28.5,1.1,3408
21.4,18.2,25.9,2.9,3384
22.5,18.1,27.8,0.8,3387
22.4,18.4,27.8,2.2,3359
19.4,17.4,22.3,12.2,3359
21.2,17,26.8,0.1,3359
22.3,17.3,28,0.2,3327
23.1,18.2,29,0.1,3303
22.5,19.2,27.2,3.4,3303
21.8,18.9,25.9,14.6,3214
20.9,18.8,23.8,32.4,3140
21.6,18.4,25.8,0.7,3140
22.1,17.9,27.2,0,3140
23.5,18.5,29.1,0.2,3126
21.4,19,25.5,11.5,3022
22.6,18.4,28.1,0.9,3015
22.4,17,28.2,0.2,2989
22.3,17.6,28,0.5,2983
21.2,15.8,26.7,0,2983
21.8,17,27.4,0.4,2983
22.2,17.9,27.2,0.2,2987
20.1,17.7,23.1,13.3,2998
21,18.4,23.6,23,2932
22.8,20.2,26.2,19.1,2937
25,20.6,30.3,0,2937
25.9,22,31.1,9.2,2937
24.2,22.8,26.1,44.8,2937
23.9,21.8,26.7,3.6,2998
25.4,21,30.8,0.1,2941
25,20.7,31.2,1,2921
22.9,19.4,27.1,0,2921
21.6,17.8,25.7,0.3,2904
23,20.1,27.1,0.1,2904
24,20.2,28.6,1.5,2904
24.3,21.9,27.6,2.7,2895
24.6,22.1,28.3,4.1,2867
25.7,23,29.9,2.8,2837
25.9,23.6,29.4,13,2861
25.6,24.1,27.6,17.4,2812
26.5,24,29.6,8.8,2812
27,22.4,32.4,3.8,2812
26.6,23.5,30.4,1.8,2821
27.4,24.1,32,0.6,2798
27.3,24.3,31.1,7.1,2785
28.7,24.7,33.7,0,2720
28.3,24.5,33.6,0.2,2720
27.6,23.8,32.9,1,2720
27,23.5,31.5,5.1,2720
28.1,24.2,33.1,0,2723
28,23.3,33.3,0,2708
28,23.6,33.7,0,2715
28.4,23.4,34.3,0,2736
28.5,23.4,34.8,2.2,2712
27.1,23.6,33.8,6.8,2712
26.8,22.7,32.3,0,2712
26.4,22.7,31.5,0,2779
25.1,21.3,29.2,6.7,2778
23.8,20.4,27.9,5.1,2829
24.8,21,30.5,6.9,2750
25.1,20.8,30.8,1.1,2750
25.9,21.2,31.6,0,2750
24.8,21.4,29.7,6.9,2750
25.1,20.5,30.9,1,2673
25.2,21.3,30,0,2728
25,21.4,29,0,2814
24.1,22,27.3,5,2882
23.6,21.1,28.3,26.6,2838
24.3,21.1,28.6,0.3,2838
24.9,21.4,29.8,0.1,2838
24.7,22.1,27.9,3.1,2881
21.5,19.7,24,26.8,2892
22.2,18.7,26.9,0.4,2901
23.2,18.3,28.7,1.4,2836
23,18.8,28.7,2.5,2817
22.9,18.8,28.7,0,2817
23.2,18.3,29.1,0.4,2817
23.9,19.3,29.1,1.8,2908
23.6,20.8,27.9,5,2887
22.8,20,27.4,9.6,2881
22.9,19.2,28.1,1.8,2865
23.3,18.8,29,0,2857
21.7,19.4,25.6,9.4,2857
20.9,18,24.6,6.6,2857
20.7,15.9,26.4,0.1,2888
20,14.3,26.2,0,2870
20.3,13.6,27.1,0,2846
20.6,14.2,27.3,0,2765
21,15.7,26.6,1.5,2795
18.8,15.5,22.1,3.8,2795
18.6,13.5,25.1,0,2795
19.1,12.8,26.4,0,2810
19.3,13.3,25.7,0,2760
18.9,13.2,24.1,1.6,2733
19.3,15.2,24.2,4.4,2699
20.1,14.6,26.3,0,2706
20.1,15.2,26.7,0,2706
20.1,14.8,26.6,0,2706
20.6,15.1,27.9,0,2740
20.6,14.8,28,0,2687
19,15.6,22.5,8.4,2703
20.7,16.5,25.7,1.2,2691
20.6,16.3,26.3,0,2697
20.1,15.4,26.5,0,2697
19.7,13.7,27.6,0,2697
20.5,13.1,28.6,0,2697
20.7,14.4,27,0,2697
19.3,16.7,23.1,1.7,2783
18.1,14.5,22.6,37.4,2770
15.9,8.9,21.9,0,2748
18.2,11.9,24.9,0,2748
16.5,11,23.6,0,2748
16.7,11,24.4,0,2788
16.8,10.1,25.4,0,2732
17.2,10.8,24.8,0,2717
17.5,12.5,24.4,0.1,2732
16,10.2,21.4,0.4,2732
13.7,7.6,20.7,4.8,2732
12.7,8.6,17,2.2,2732
13.4,9.4,18.5,0.5,2727
14.4,7.5,21.8,0,2675
15.5,9.5,23.3,0,2640
15.7,9.9,23.8,0,2617
15.8,10.4,23.5,0,2596
16.1,10.2,24.8,0,2596
16.2,9.6,25.2,0,2596
16.4,10.7,23.5,0.1,2592
16.8,11.5,24.1,0,2569
16.9,11.8,23.9,0.2,2501
16.3,12.3,21.6,0.3,2453
16.3,12.3,22,0,2398
16.2,11.3,22.3,1.2,2398
14.7,9.6,21,0,2398
14.4,9.1,19.8,0.4,2370
13.4,9.7,17.8,16.3,2340
11.4,5.9,17.2,0,2328
10.5,5.4,16.3,0.4,2356
8,3.6,12.8,0,2326
6.3,0.7,13.2,0,2326
6.7,0.9,11.2,0.1,2326
10.1,4.6,16.4,0.2,2317
10.8,4.9,19,0,2297
10.9,3.8,20,0,2310
12.9,7.1,20.7,0,2221
13.5,8,19.2,2.6,2210
13.2,11.7,14.5,28,2210
13.7,12.5,15.1,13.8,2210
12.7,10.8,15.5,3.2,2200
11.1,7.6,15.3,0.2,2207
11.5,6.8,17.1,2,2174
13.7,9.1,18.1,0.6,1919
12.1,10.9,13.9,24.4,1875
13.8,12,16.2,5,1875
13.5,9.6,18.3,0,1875
12.6,8.9,15.8,10.7,1949
14.3,12.3,17.1,0.5,1991
11.6,9.4,14.2,7.9,2042
10.2,8.6,12.1,0.9,2020
11,7.6,15.9,0.1,2020
9.6,5.9,13.5,0.1,2020
11.3,7.3,15.5,4.6,2020
10.9,9.2,12.7,6.6,2058
8.5,6,11.2,2.8,2164
5.6,3.8,7.6,9,2174
0.9,-1.1,4.5,3.3,2134
1.1,-1.9,4,0.6,2213
3.2,0.1,7.2,0,2213
5.2,1.6,9.6,0.8,2213
6.4,1.5,11.6,0.2,2232
4.7,-0.9,12.1,0,2211
7.3,2.9,11.3,5.7,2183
3,-0.3,6.5,3,2240
2.8,-0.6,5.7,0.5,2240
5.5,2.1,8.7,0,2240
3.2,-0.7,8.3,0,2240
3.5,-2.5,9.9,0,2221
4.6,0,11.1,0,2221
6.2,-0.4,13.2,0,2221
8.7,6.6,10.6,14.1,2247
7.6,3.8,10.9,3.7,2202
5.5,1.1,10.8,0,2202
6.5,2.6,12.5,0,2202
6.9,4.2,8.7,3.9,2175
7.2,4.7,9.9,0.5,2178
1.7,-1.6,5.5,2.4,2157
-2,-4.8,1.4,0.3,2129
-0.5,-6,4.7,0,2148
1.4,-3,8.4,0,2148
2.1,-2.5,6,0.8,2148
4.3,0.5,9.3,1.5,2123
4.1,-1.1,9.6,0.1,2125
6.3,3.8,9,1.9,2127
4.2,0.8,8.7,0,2147
1.4,-2.6,5.8,0,2147
3.8,-2.1,9.8,0.2,2147
-0.8,-4.6,3.7,0,2147
-2.4,-6.4,2.2,0,2160
-1.4,-6.7,4.8,0,2202
0.9,-5.2,7.4,1.1,2202
2,-1.7,6.3,0.3,2183
1.7,-3.9,7.3,0,2183
5.1,0.3,11.5,0,2183
5.9,1,12.9,0,2183
5.3,0.1,10.1,0,2215
0.6,-2.4,4.4,0.5,2266
0.7,-4.2,5.4,0,2269
0.4,-2.6,4.3,0,2271
-0.5,-3.8,3.9,0,2242
0.7,-3.8,5.5,0,2242
1.7,-2.8,6.7,0,2242
-0.7,-4.4,4.3,0,2307
-2.1,-7.1,3.7,0,2307
-1.2,-4.9,2.3,0.8,2318
-1.1,-5.5,3.3,0.1,2280
-0.2,-5.3,6.2,0.1,2280
0.8,-4,7.3,0,2280
2.1,-1.3,5.6,3.3,2280
-2,-7.3,3.1,0.9,2299
-7.5,-9.7,-4.6,0.8,2313
-6.9,-10.9,-2.3,0,2354
-4.7,-8.4,0,0,2440
-4.2,-9.3,0.7,0,2448
-7,-11.3,-3.5,1.2,2448
-10.8,-14.2,-7.4,1.5,2448
-6.6,-12.4,-1.3,0.3,2476
-1.7,-7,3.5,0.1,2598
0.2,-4.8,6.1,0,2715
0.3,-4.6,3.6,6.7,2730
2.3,0.3,4.4,8.2,2777
2.2,-1.2,6.4,0.6,2777
-0.5,-3.2,2.9,0,2777
-2.9,-6.2,1.7,0,2881
-3.4,-8.6,2.7,0,2908
-1.8,-8.3,4.9,0,2914
0.4,-4.8,5.9,0,2966
-0.2,-5,5.4,0,3026
-1.4,-5.6,3.3,0.5,3026
-1.8,-8,5,0,3026
1.7,-5.7,7.4,0.2,3026
2.6,-2.2,7.5,0,3026
2.2,-4.9,10.8,0,3026
6.8,-1.2,13.7,0.2,3003
9.7,6.9,12,20.7,3003
11.7,7.1,16.2,11.4,3003
1.1,-3,9.5,0.8,3003
-3.1,-6,0.1,0.2,3033
-0.1,-4.4,4,0.5,3047
1.2,-4.1,6.5,0,3078
3.6,-2.9,9.7,0.1,3124
4.5,-0.2,8.9,0,3124
3.5,-0.6,8.7,0,3124
1,-3.6,6,0,3124
2.7,-1.5,6.5,0,3160
3.3,-1.3,8.5,0.2,3160
-1,-4.7,3.4,0.6,3145
0.3,-5.9,6,0,3147
2.8,-2.3,7.3,0.8,3147
5.2,1.2,10.6,1.4,3147
4,-0.5,10.5,5.8,3147
-1.8,-4.8,1.3,0.3,3169
-1.4,-7.3,4.3,0,3169
3.2,-3.8,10.4,0,3530
7.2,-0.1,15.2,0,3672
9.4,4.5,13.7,9.7,3711
11.8,8.2,15.5,27.9,3711
10.3,5.3,15.6,2.5,3711
8.9,3.4,14.9,0,3741
5.9,2.4,9.3,2.8,3806
3.1,0.3,8.2,2,3878
1.3,-1.9,5.7,0.1,3930
0.7,-3.9,5.8,0,3924
2.5,-4.2,8.7,0,3924
4.3,1,8.4,0.2,3924
4.2,-0.5,10,0,3808
5.6,-2.5,13.3,0,3821
8.8,3,16.4,0,3821
10.2,0.9,18.3,0.1,3803
11.2,7.9,15.4,9.3,3851
10.4,5.2,16.8,0,3851
8.2,3.3,13.8,0,3851
8.6,2.3,15.6,0,3985
9.3,2,16.9,0,3905
8.1,4.1,13.6,0.5,3995
6.4,1.2,12,0.2,4063
5.8,1.4,11.1,0.2,4030
5.7,0.2,12.1,0.5,4030
7,0,14.1,0,4030
9.3,0.7,17.5,0,4059
11.9,4.8,18,0.1,4103
12.7,6.4,20.3,0,4088
12.4,4.8,20.7,0,4196
13.2,4.3,22.8,0,4117
13.9,5.7,21.5,0,4117
11.7,8.9,15.2,9.5,4117
11.2,7.6,15.6,1.8,4231
12,5.1,19.6,0,4228
12.8,5.7,21,12.2,4191
12.7,9.2,18,21.9,4303
13.9,8,21.7,0,4451
14.9,8.2,22.2,0,4451
13.6,8.2,21.3,0.4,4451
10.9,6.8,16.1,0.2,4462
12.5,6.2,19,0.6,4462
14.2,10.9,18.2,13.1,4462
14.7,9.6,21.3,0,4554
13.7,6.5,21.2,0,4505
14.6,7.9,20.7,29.2,4505
13.1,10.1,17.2,9.5,4505
13,8.3,18.9,1.2,4705
12.5,7.4,19,0,4875
13.9,7.3,20.3,0.7,4751
13.8,10.9,17.3,28.8,4733
17.1,11.2,24.6,0,4675
15.2,10.9,20.7,0,4675
14.3,7.2,22.1,0,4675
15.9,7.3,24.9,0,4612
17,8.7,25.4,1.4,4593
12.4,10.8,15.5,25,4504
13.6,9.6,19.2,2.4,4458
14.4,8.4,20.9,0.1,4426
16.5,8.8,23.8,0,4426
18.1,10.4,26.1,0,4426
18.9,11.8,25.9,7.8,4024
15.3,11.7,19.8,26.8,3999
17,11.7,22.3,0.2,3974
18.2,9.3,26,0.8,3974
17.9,13.9,22.5,1.7,3974
17.1,11.3,23.6,0,3974
17.4,9.3,24.8,0,3974
18.1,13.6,23.4,0.2,4009
13.9,12.2,17.2,20.1,3987
15.7,11.4,21.7,0.9,3994
18,11,25.1,0,3994
16.6,11.9,22.5,0.1,3987
17.3,10.5,23.9,0,3987
18.1,11.7,24.3,12.6,3987
15.4,9.9,21.7,5.9,3988
17.8,8.6,26.6,0,3999
20.3,11.4,29.3,0,3999
